Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_person,tour_options,total_nights,total_nights_bin,continent
tour_idwnux0n81,india,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Low Cost,1.0,0,1,less_7_days,AS
tour_idhnvcxs8n,zimbabwe,25_to_44,None,0.0,1.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,1.0,0,2,less_7_days,AF
tour_idrwg6pc4h,australia,18_to_24,With_Children,2.0,0.0,Volunteering,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,30,0,1,High Cost,2.0,6,30,15_to_30_days,other
tour_idx2ioq1vl,czech_republic,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,3,1,Normal Cost,1.0,0,18,15_to_30_days,other
tour_idbnn1azav,united_states_of_america,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,10,0,1,High Cost,1.0,4,10,8_to_14_days,other
tour_idjvomt77m,united_states_of_america,45_to_64,None,1.0,0.0,Volunteering,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,16,0,1,Low Cost,1.0,0,16,15_to_30_days,other
tour_idvtxes5jp,united_kingdom,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,90,0,0,Low Cost,1.0,0,90,31_to_180_days,other
tour_id2vhkx2sw,germany,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,18,3,1,Normal Cost,2.0,0,21,15_to_30_days,EU
tour_idra9qamy9,uae,25_to_44,With_Spouse,0.0,2.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,6,1,Normal Cost,2.0,0,6,less_7_days,other
tour_idoy2gxle4,kenya,45_to_64,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,1.0,0,2,less_7_days,AF
tour_id7k3f8fh9,south_africa,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Package_Tour,1,1,1,1,0,0,0,0,3,1,Normal Cost,2.0,4,3,less_7_days,other
tour_idcgaq9dkl,lebanon,45_to_64,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,1,0,0,8,1,Normal Cost,2.0,4,8,8_to_14_days,AS
tour_idawh6rj2f,new_zealand,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,17,0,1,High Cost,2.0,0,17,15_to_30_days,other
tour_idzai6ggov,france,45_to_64,With_Spouse,5.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,0,0,1,0,8,2,1,Higher Cost,8.0,3,10,8_to_14_days,EU
tour_ide550p0b8,united_states_of_america,18_to_24,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,45,0,1,Normal Cost,1.0,0,45,31_to_180_days,other
tour_idxlvpcfsr,burundi,25_to_44,With_Children,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Lower Cost,2.0,0,4,less_7_days,AF
tour_idclw362ck,united_states_of_america,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Package_Tour,0,1,1,1,1,1,0,15,0,1,Higher Cost,1.0,5,15,15_to_30_days,other
tour_idh93y3ok1,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,1,1,0,14,4,1,Higher Cost,2.0,5,18,15_to_30_days,EU
tour_idyws4i8gs,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,2.0,3,7,less_7_days,EU
tour_id63ehs30d,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,0,Normal Cost,1.0,0,14,8_to_14_days,other
tour_id4yaetkft,italy,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,0,4,0,Normal Cost,2.0,0,4,less_7_days,EU
tour_idiocejqpg,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Cultural_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,1.0,0,2,less_7_days,AF
tour_idvtt3vw52,australia,25_to_44,None,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Others,Independent,0,0,0,0,0,0,0,15,9,1,Normal Cost,1.0,0,24,15_to_30_days,other
tour_idh8p4mcvr,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,1,Lower Cost,1.0,0,1,less_7_days,AF
tour_idi6s87h18,austria,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,16,6,1,Normal Cost,1.0,0,22,15_to_30_days,EU
tour_idecxd05hf,canada,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,5,7,1,Higher Cost,2.0,6,12,8_to_14_days,North_Am
tour_idtigx2yg3,switzerland,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,20,1,Higher Cost,1.0,5,20,15_to_30_days,EU
tour_id5ryqcj5m,united_states_of_america,18_to_24,With_Other_Friends/Relatives,1.0,1.0,Scientific_and_Academic,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,30,0,0,Lower Cost,2.0,0,30,15_to_30_days,other
tour_idxffi3iyv,india,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AS
tour_idwjo0360k,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,0,8,1,High Cost,2.0,4,8,8_to_14_days,EU
tour_idc3s0eu0b,italy,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Trade_fair,Package_Tour,1,1,1,1,1,0,0,0,9,1,Higher Cost,3.0,5,9,8_to_14_days,EU
tour_ido9xlk3sh,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,0,12,0,1,Normal Cost,2.0,6,12,8_to_14_days,other
tour_idcqy06bko,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,9,0,1,Higher Cost,2.0,5,9,8_to_14_days,other
tour_idw23exa8j,zambia,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,1,Normal Cost,1.0,0,1,less_7_days,AF
tour_idcfc1p9jy,united_states_of_america,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,7,0,1,High Cost,1.0,5,7,less_7_days,other
tour_idxrevyavj,oman,25_to_44,With_Other_Friends/Relatives,0.0,3.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,5,2,1,Higher Cost,3.0,6,7,less_7_days,AS
tour_idoq6ga430,united_states_of_america,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,Normal Cost,1.0,5,10,8_to_14_days,other
tour_idl4r71iux,china,25_to_44,With_Other_Friends/Relatives,1.0,4.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,3,1,0,Higher Cost,5.0,4,4,less_7_days,AS
tour_id7ulyy11q,italy,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,30,0,1,Lower Cost,1.0,0,30,15_to_30_days,EU
tour_idzwhfg5f8,united_states_of_america,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,5,1,Low Cost,1.0,0,5,less_7_days,other
tour_idrr700ku2,spain,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,5,0,1,Higher Cost,2.0,7,5,less_7_days,EU
tour_idsis80c7p,united_kingdom,45_to_64,With_Other_Friends/Relatives,3.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,0,0,High Cost,3.0,6,7,less_7_days,other
tour_id0igbbotp,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,1,13,0,1,Higher Cost,2.0,6,13,8_to_14_days,EU
tour_id93eq9oic,australia,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,8,5,1,Higher Cost,2.0,4,13,8_to_14_days,other
tour_id8mnc534q,spain,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,4,0,1,High Cost,2.0,6,4,less_7_days,EU
tour_idbyd3zg59,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,13,5,1,Higher Cost,2.0,6,18,15_to_30_days,other
tour_idn31lusnl,zimbabwe,45_to_64,With_Other_Friends/Relatives,0.0,2.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Normal Cost,2.0,0,3,less_7_days,AF
tour_idckesxxjr,belgium,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,0,0,0,1,0,0,6,0,0,High Cost,2.0,1,6,less_7_days,EU
tour_id0w3gq8qc,uae,25_to_44,Alone,1.0,0.0,Business,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,9,0,0,Normal Cost,1.0,0,9,8_to_14_days,other
tour_idpb3pfs4m,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,12,0,1,Normal Cost,1.0,0,12,8_to_14_days,other
tour_idzviycc9y,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,5,0,0,High Cost,2.0,0,5,less_7_days,other
tour_id0nb0r6dd,austria,more_65,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,0,0,0,1,0,0,14,7,1,Normal Cost,1.0,1,21,15_to_30_days,EU
tour_idekjt5k04,luxemburg,45_to_64,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,7,0,0,Normal Cost,1.0,0,7,less_7_days,EU
tour_id9bv9m9m2,united_kingdom,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,3,1,Normal Cost,2.0,0,6,less_7_days,other
tour_idcqvi5iwg,united_states_of_america,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,12,0,1,High Cost,3.0,5,12,8_to_14_days,other
tour_id5e2kmhfm,united_states_of_america,more_65,With_Children,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,10,0,1,Higher Cost,2.0,5,10,8_to_14_days,other
tour_idd3htze1w,united_kingdom,45_to_64,Alone,1.0,4.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,0,1,0,1,0,8,0,1,Higher Cost,5.0,4,8,8_to_14_days,other
tour_idfciecjfr,india,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Normal Cost,1.0,0,4,less_7_days,AS
tour_idoddn6qf1,ivory_coast,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,8,0,1,Normal Cost,1.0,0,8,8_to_14_days,other
tour_iduyizij7t,burundi,18_to_24,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Lower Cost,2.0,0,1,less_7_days,AF
tour_idexokfzar,germany,18_to_24,With_Other_Friends/Relatives,0.0,3.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,9,7,1,Normal Cost,3.0,0,16,15_to_30_days,EU
tour_ide0dul5y2,denmark,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,12,5,1,Higher Cost,2.0,6,17,15_to_30_days,EU
tour_ide7s3t32o,united_kingdom,45_to_64,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,7,6,0,Higher Cost,4.0,5,13,8_to_14_days,other
tour_idkvpp58iz,spain,45_to_64,None,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,1,4,0,1,Normal Cost,1.0,6,4,less_7_days,EU
tour_id52mh0ya8,france,45_to_64,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,0,1,0,1,0,9,8,1,High Cost,4.0,3,17,15_to_30_days,EU
tour_idu2iu4vur,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,10,0,Higher Cost,2.0,0,14,8_to_14_days,other
tour_id3mjsievg,belgium,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,1,0,5,2,1,Higher Cost,2.0,4,7,less_7_days,EU
tour_idfrl1sae5,uganda,25_to_44,Alone,1.0,0.0,Other,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,1.0,0,2,less_7_days,AF
tour_idkr3fnc3u,germany,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,0,1,1,1,0,4,0,1,High Cost,1.0,4,4,less_7_days,EU
tour_idt34id3pq,austria,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,3,0,1,High Cost,2.0,6,3,less_7_days,EU
tour_idj6i5pu8d,italy,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,18,4,1,Higher Cost,2.0,0,22,15_to_30_days,EU
tour_idr34kmcuj,india,25_to_44,Alone,1.0,0.0,Meetings_and_Conference,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,3,0,1,Low Cost,1.0,0,3,less_7_days,AS
tour_idfv92zs8t,zimbabwe,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Lower Cost,1.0,0,4,less_7_days,AF
tour_idk2rc0xge,australia,18_to_24,Alone,0.0,1.0,Volunteering,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,28,0,1,High Cost,1.0,0,28,15_to_30_days,other
tour_idmsp951fh,burundi,25_to_44,Alone,1.0,0.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Lower Cost,1.0,0,1,less_7_days,AF
tour_idfvtxf3iw,united_kingdom,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,5,5,1,High Cost,2.0,0,10,8_to_14_days,other
tour_idl0k39t8m,united_states_of_america,25_to_44,With_Other_Friends/Relatives,2.0,5.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,10,0,1,Higher Cost,7.0,5,10,8_to_14_days,other
tour_idd8gkfhwo,congo,25_to_44,Alone,1.0,0.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_id6muksybl,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Bird_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_idvjv09fu7,germany,more_65,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,18,0,1,Higher Cost,2.0,5,18,15_to_30_days,EU
tour_idtivn7bfo,france,18_to_24,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Hunting_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,1,1,0,16,0,1,Normal Cost,1.0,5,16,15_to_30_days,EU
tour_id5szz1ith,united_kingdom,18_to_24,Alone,1.0,0.0,Volunteering,Cultural_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,13,3,1,Lower Cost,1.0,0,16,15_to_30_days,other
tour_idoiar0y5j,germany,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,6,0,1,Higher Cost,2.0,6,6,less_7_days,EU
tour_id39044a32,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,9,4,1,Higher Cost,2.0,4,13,8_to_14_days,EU
tour_idqpgvrzw3,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,1,0,11,3,1,Normal Cost,2.0,4,14,8_to_14_days,EU
tour_idgpgf3yxx,italy,18_to_24,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_idkjzglii0,poland,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Inflight_magazines,Independent,0,0,0,0,0,0,0,6,0,0,Normal Cost,1.0,0,6,less_7_days,EU
tour_id9yolv2ml,korea,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,0,1,1,0,0,3,3,1,Higher Cost,1.0,3,6,less_7_days,AS
tour_idy3rjnuqw,france,25_to_44,With_Spouse_and_Children,3.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,1,12,9,1,Normal Cost,4.0,1,21,15_to_30_days,EU
tour_idt337fzdj,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,1,1,1,1,0,1,1,7,7,1,Higher Cost,2.0,6,14,8_to_14_days,EU
tour_id6o86v09p,uganda,18_to_24,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,AF
tour_idgl68bw52,new_zealand,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,11,0,1,Higher Cost,1.0,6,11,8_to_14_days,other
tour_id3r83afok,united_states_of_america,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,10,0,1,Normal Cost,1.0,5,10,8_to_14_days,other
tour_idytdcml21,united_states_of_america,more_65,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,9,0,1,High Cost,1.0,7,9,8_to_14_days,other
tour_id3fpqjt2z,zambia,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Hunting_Tourism,Trade_fair,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,1.0,0,4,less_7_days,AF
tour_idlco30d8i,united_states_of_america,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,0,0,10,0,1,High Cost,1.0,4,10,8_to_14_days,other
tour_idr7dk8pt6,germany,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,0,12,1,High Cost,2.0,0,12,8_to_14_days,EU
tour_idc3xzw415,united_states_of_america,25_to_44,With_Other_Friends/Relatives,7.0,7.0,Scientific_and_Academic,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,35,3,1,Normal Cost,14.0,0,38,31_to_180_days,other
tour_iddbeacoxx,norway,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,7,7,1,High Cost,2.0,3,14,8_to_14_days,EU
tour_idngymdb4k,kenya,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,1,Low Cost,1.0,0,4,less_7_days,AF
tour_ida654epz4,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,8,4,1,Higher Cost,2.0,5,12,8_to_14_days,other
tour_id7ftn9jq9,canada,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,13,0,1,High Cost,1.0,3,13,8_to_14_days,North_Am
tour_idluk6xvf4,united_states_of_america,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,12,0,1,High Cost,1.0,4,12,8_to_14_days,other
tour_idgmzndjdn,india,25_to_44,Alone,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,0,0,0,0,1,0,8,4,1,Higher Cost,2.0,1,12,8_to_14_days,AS
tour_idyqfulu3q,switzerland,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,7,1,Higher Cost,2.0,6,14,8_to_14_days,EU
tour_idgtlljktd,australia,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,0,1,1,0,1,0,1,13,1,Higher Cost,2.0,4,14,8_to_14_days,other
tour_idw8dcyfta,canada,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,14,3,1,Higher Cost,1.0,6,17,15_to_30_days,North_Am
tour_idn2a7j4dv,spain,25_to_44,With_Other_Friends/Relatives,2.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,0,1,0,0,15,8,1,Higher Cost,5.0,3,23,15_to_30_days,EU
tour_id8o1rdq4w,united_states_of_america,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,15,0,1,High Cost,1.0,5,15,15_to_30_days,other
tour_id1vesleat,india,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,1.0,0,2,less_7_days,AS
tour_id4aj1808w,the_netherlands,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,12,0,1,Normal Cost,1.0,0,12,8_to_14_days,other
tour_ido8tixzq6,rwanda,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_idialoty6l,united_kingdom,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,13,0,1,Normal Cost,2.0,6,13,8_to_14_days,other
tour_idaod59eyt,japan,25_to_44,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,4,1,Normal Cost,2.0,0,6,less_7_days,AS
tour_idt9lnon0w,germany,45_to_64,Alone,1.0,0.0,Meetings_and_Conference,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Low Cost,1.0,0,4,less_7_days,EU
tour_idwx1vtqxn,spain,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,12,6,1,Normal Cost,1.0,0,18,15_to_30_days,EU
